0.63,30.28,83.28,96.6
0.64,31.72,84.23,94.63
0.65,32.57,85.17,94.14
0.66,33.16,86.1,92.67
0.66,33.16,86.1,92.67
0.67,33.76,87.01,90.22
0.68,34.52,87.91,88.26
0.69,35.28,88.79,87.77
0.7,35.45,89.66,85.32
0.71,37.06,90.52,85.32
0.72,37.15,91.37,83.36
0.73,37.99,92.2,83.85
0.74,38.93,93.03,83.36
0.75,39.69,93.85,81.4
0.76,40.28,94.65,79.92
0.77,41.56,95.44,78.45
0.78,42.74,96.19,76.98
0.79,42.57,96.9,67.67
0.8,41.89,97.57,74.53
0.81,45.88,98.18,50.99
0.82,46.9,98.74,47.56
0.83,46.64,99.25,47.07
0.84,47.92,99.73,46.09
0.85,48.77,100.2,46.58
0.86,49.78,100.66,45.6
0.87,50.38,101.12,45.6
0.88,52.16,101.57,45.11
0.89,52.84,102.02,43.64
0.9,53.18,102.46,44.62
0.91,54.45,102.9,44.13
0.92,55.9,103.34,44.13
0.93,56.41,103.77,43.15
0.94,56.83,104.19,42.17
0.95,58.28,104.59,40.7
0.96,59.38,104.98,38.25
0.97,60.23,105.35,35.3
0.98,61.84,105.69,33.83
0.98,61.84,105.69,33.83
0.99,62.78,106,29.91
1,64.22,106.28,27.46
1.01,65.58,106.53,22.56
1.02,66.69,106.74,18.63
1.03,67.37,106.92,15.2
1.04,68.64,107.07,13.73
1.05,69.49,107.18,10.79
1.06,70.68,107.28,7.35
1.07,71.7,107.34,4.41
1.08,73.32,107.38,1.96
1.09,74.26,107.4,0.98
1.1,75.28,107.39,-1.96
1.11,76.3,107.37,-2.94
1.12,77.32,107.33,-4.9
1.13,78.6,107.28,-5.88
1.14,79.62,107.21,-7.85
1.15,80.64,107.13,-8.83
1.16,82.17,107.04,-10.3
1.17,83.45,106.93,-11.77
1.18,85.24,106.81,-12.75
1.19,85.49,106.69,-12.75
1.2,87.2,106.56,-13.24
1.21,88.3,106.42,-14.71
1.22,89.58,106.28,-14.22
1.23,90.52,106.15,-14.22
1.24,91.54,106.01,-13.24
1.25,92.31,105.88,-13.24
1.26,94.01,105.74,-12.26
1.27,95.46,105.61,-12.75
1.28,96.48,105.48,-13.24
1.29,97.42,105.35,-14.22
1.3,97.59,105.21,-13.73
1.3,97.59,105.21,-13.73
1.31,99.04,105.07,-13.73
1.32,99.72,104.94,-14.22
1.32,99.72,104.94,-14.22
1.33,100.75,104.8,-13.24
1.34,101.09,104.66,-13.24
1.35,103.14,104.53,-13.24
1.36,103.39,104.39,-13.73
1.37,104.07,104.25,-14.22
1.38,106.29,104.11,-14.22
1.39,107.23,103.96,-14.71
1.4,108.43,103.82,-15.2
1.41,109.71,103.67,-15.69
1.42,111.16,103.52,-14.71
1.43,112.78,103.38,-14.22
1.44,114.23,103.23,-14.22
1.45,115.09,103.1,-13.24
1.46,116.45,102.96,-13.24
1.47,116.88,102.83,-12.75
1.48,117.82,102.69,-13.73
1.49,118.08,102.56,-13.24
1.5,119.36,102.42,-13.73
1.51,120.9,102.28,-13.73
1.52,122.01,102.15,-14.71
1.53,122.95,102.01,-13.24
1.54,124.4,101.87,-14.71
1.55,125.51,101.73,-13.73
1.56,125.6,101.6,-12.75
1.57,126.79,101.46,-13.24
1.58,127.9,101.33,-12.75
1.59,129.36,101.19,-13.24
1.6,130.3,101.06,-14.22
1.61,130.98,100.91,-14.71
1.62,132.35,100.77,-15.2
1.62,132.35,100.77,-15.2
1.63,133.55,100.62,-15.69
1.64,134.58,100.47,-15.2
